2025-03-21 06:00:05,065 INFO    StreamThr :3757155 [internal.py:wandb_internal():86] W&B internal server running at pid: 3757155, started at: 2025-03-21 06:00:05.061723
2025-03-21 06:00:06,948 DEBUG   HandlerThread:3757155 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-25-generic-x86_64-with-glibc2.35', 'python': '3.9.21', 'heartbeatAt': '2025-03-21T06:00:06.938223', 'startedAt': '2025-03-21T06:00:05.042331', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/xyq/SubScaf/SS_simple.py', 'codePathLocal': 'SS_simple.py', 'codePath': 'SS_simple.py', 'host': 'ubuntu', 'username': 'xyq', 'executable': '/home/xyq/miniconda3/envs/diloco/bin/python', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 1975.0001041666667, 'min': 800.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 813.399, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 817.0803260803223, 'used': 580.0360336303711}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 503.5609817504883}}
2025-03-21 06:00:06,948 INFO    HandlerThread:3757155 [system_monitor.py:probe():224] Finished collecting system info
2025-03-21 06:00:06,949 INFO    HandlerThread:3757155 [system_monitor.py:probe():227] Publishing system info
2025-03-21 06:00:06,949 DEBUG   HandlerThread:3757155 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-03-21 06:00:07,474 INFO    Thread-17 :3757155 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_060005-adphwlxe/files/conda-environment.yaml
2025-03-21 06:00:07,700 DEBUG   HandlerThread:3757155 [system_info.py:_save_conda():219] Saving conda packages done
2025-03-21 06:00:07,714 INFO    HandlerThread:3757155 [system_monitor.py:probe():229] Finished publishing system info
2025-03-21 06:00:07,724 DEBUG   SenderThread:3757155 [sender.py:send():378] send: files
2025-03-21 06:00:07,725 INFO    SenderThread:3757155 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2025-03-21 06:00:08,122 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: python_packages
2025-03-21 06:00:08,128 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:00:08,132 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:00:08,137 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: python_packages
2025-03-21 06:00:08,141 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:00:08,464 INFO    Thread-17 :3757155 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_060005-adphwlxe/files/conda-environment.yaml
2025-03-21 06:00:08,465 INFO    Thread-17 :3757155 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_060005-adphwlxe/files/requirements.txt
2025-03-21 06:00:08,466 INFO    Thread-17 :3757155 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_060005-adphwlxe/files/wandb-metadata.json
2025-03-21 06:00:08,937 DEBUG   SenderThread:3757155 [sender.py:send():378] send: telemetry
2025-03-21 06:00:08,978 INFO    wandb-upload_0:3757155 [upload_job.py:push():131] Uploaded file /tmp/tmpeg2gb_ynwandb/dtuowahp-wandb-metadata.json
2025-03-21 06:00:09,471 INFO    Thread-17 :3757155 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_060005-adphwlxe/files/output.log
2025-03-21 06:00:10,945 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:11,473 INFO    Thread-17 :3757155 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_060005-adphwlxe/files/output.log
2025-03-21 06:00:15,947 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:20,948 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:23,120 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:00:23,121 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:00:23,128 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:00:26,653 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:31,655 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:36,660 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:37,492 INFO    Thread-17 :3757155 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_060005-adphwlxe/files/config.yaml
2025-03-21 06:00:38,120 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:00:38,121 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:00:38,138 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:00:42,585 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:47,586 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:52,587 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:00:53,120 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:00:53,121 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:00:53,164 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:00:57,638 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:02,640 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:06,849 DEBUG   SystemMonitor:3757155 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-03-21 06:01:06,862 DEBUG   SenderThread:3757155 [sender.py:send():378] send: stats
2025-03-21 06:01:07,867 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:08,121 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:01:08,122 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:01:08,136 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:01:13,633 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:18,634 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:23,121 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:01:23,122 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:01:23,128 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:01:23,647 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:28,648 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:33,649 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:36,871 DEBUG   SenderThread:3757155 [sender.py:send():378] send: stats
2025-03-21 06:01:38,121 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:01:38,122 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:01:38,164 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:01:39,596 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:44,597 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:49,598 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:01:53,121 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:01:53,122 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:01:53,129 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:01:55,590 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:02:00,591 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:02:05,592 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:02:06,880 DEBUG   SenderThread:3757155 [sender.py:send():378] send: stats
2025-03-21 06:02:08,121 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:02:08,122 DEBUG   SenderThread:3757155 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:02:08,129 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:02:10,600 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:02:15,603 DEBUG   HandlerThread:3757155 [handler.py:handle_request():146] handle_request: status_report
