2025-03-21 06:15:28,128 INFO    StreamThr :3765065 [internal.py:wandb_internal():86] W&B internal server running at pid: 3765065, started at: 2025-03-21 06:15:28.125568
2025-03-21 06:15:29,879 DEBUG   HandlerThread:3765065 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-25-generic-x86_64-with-glibc2.35', 'python': '3.9.21', 'heartbeatAt': '2025-03-21T06:15:29.869451', 'startedAt': '2025-03-21T06:15:28.104893', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/xyq/SubScaf/SS_simple.py', 'codePathLocal': 'SS_simple.py', 'codePath': 'SS_simple.py', 'host': 'ubuntu', 'username': 'xyq', 'executable': '/home/xyq/miniconda3/envs/diloco/bin/python', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 1976.4425625000001, 'min': 800.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 1315.056, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}, {'current': 2000.0, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 817.0803260803223, 'used': 580.0534439086914}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 8, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 503.5609817504883}}
2025-03-21 06:15:29,879 INFO    HandlerThread:3765065 [system_monitor.py:probe():224] Finished collecting system info
2025-03-21 06:15:29,879 INFO    HandlerThread:3765065 [system_monitor.py:probe():227] Publishing system info
2025-03-21 06:15:29,879 DEBUG   HandlerThread:3765065 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-03-21 06:15:30,457 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/conda-environment.yaml
2025-03-21 06:15:30,644 DEBUG   HandlerThread:3765065 [system_info.py:_save_conda():219] Saving conda packages done
2025-03-21 06:15:30,658 INFO    HandlerThread:3765065 [system_monitor.py:probe():229] Finished publishing system info
2025-03-21 06:15:30,668 DEBUG   SenderThread:3765065 [sender.py:send():378] send: files
2025-03-21 06:15:30,669 INFO    SenderThread:3765065 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2025-03-21 06:15:31,071 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: python_packages
2025-03-21 06:15:31,073 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:15:31,074 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: python_packages
2025-03-21 06:15:31,076 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:15:31,077 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:15:31,446 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/conda-environment.yaml
2025-03-21 06:15:31,447 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/requirements.txt
2025-03-21 06:15:31,448 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/wandb-metadata.json
2025-03-21 06:15:31,875 DEBUG   SenderThread:3765065 [sender.py:send():378] send: telemetry
2025-03-21 06:15:31,956 INFO    wandb-upload_0:3765065 [upload_job.py:push():131] Uploaded file /tmp/tmp7b2ja4mpwandb/2dem5a9k-wandb-metadata.json
2025-03-21 06:15:32,447 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/output.log
2025-03-21 06:15:32,818 DEBUG   SenderThread:3765065 [sender.py:send():378] send: telemetry
2025-03-21 06:15:33,641 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:15:34,449 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/output.log
2025-03-21 06:15:36,451 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/output.log
2025-03-21 06:15:38,642 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:15:43,643 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:15:46,067 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:15:46,068 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:15:46,075 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:15:49,545 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:15:54,546 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:15:59,552 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:00,469 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/config.yaml
2025-03-21 06:16:01,067 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:16:01,068 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:16:01,080 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:16:05,543 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:10,544 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:15,547 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:16,069 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:16:16,071 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:16:16,108 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:16:21,489 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:26,501 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/output.log
2025-03-21 06:16:26,832 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:29,827 DEBUG   SystemMonitor:3765065 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-03-21 06:16:29,840 DEBUG   SenderThread:3765065 [sender.py:send():378] send: stats
2025-03-21 06:16:31,069 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:16:31,071 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:16:31,089 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:16:32,501 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:37,504 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:42,506 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:46,071 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:16:46,075 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:16:46,076 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:16:47,570 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:52,571 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:57,572 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:16:59,851 DEBUG   SenderThread:3765065 [sender.py:send():378] send: stats
2025-03-21 06:17:01,071 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:17:01,073 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:17:01,112 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:17:02,579 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:17:07,579 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:17:12,580 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:17:16,070 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: stop_status
2025-03-21 06:17:16,072 DEBUG   SenderThread:3765065 [sender.py:send_request():405] send_request: stop_status
2025-03-21 06:17:16,078 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-21 06:17:16,544 INFO    Thread-17 :3765065 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/xyq/SubScaf/wandb/run-20250321_061528-u50ulhzc/files/output.log
2025-03-21 06:17:18,525 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
2025-03-21 06:17:23,527 DEBUG   HandlerThread:3765065 [handler.py:handle_request():146] handle_request: status_report
